UserID,Gender,Age,Occupation,Zip-code,AvgRating,RatingStd,RatingCount,MinRating,MaxRating,FirstRatingTime,LastRatingTime,ActiveDays,Rating_1_Ratio,Rating_2_Ratio,Rating_3_Ratio,Rating_4_Ratio,Rating_5_Ratio,TopGenre1,TopGenre2,TopGenre3,Gender_Encoded,Occupation_Encoded,Genre_Romance_Count,Genre_Romance_AvgRating,Genre_Mystery_Count,Genre_Mystery_AvgRating,Genre_Children's_Count,Genre_Children's_AvgRating,Genre_Documentary_Count,Genre_Documentary_AvgRating,Genre_Horror_Count,Genre_Horror_AvgRating,Genre_Adventure_Count,Genre_Adventure_AvgRating,Genre_Action_Count,Genre_Action_AvgRating,Genre_Thriller_Count,Genre_Thriller_AvgRating,Genre_Crime_Count,Genre_Crime_AvgRating,Genre_Fantasy_Count,Genre_Fantasy_AvgRating,Genre_Drama_Count,Genre_Drama_AvgRating,Genre_Animation_Count,Genre_Animation_AvgRating,Genre_War_Count,Genre_War_AvgRating,Genre_Musical_Count,Genre_Musical_AvgRating,Genre_Film-Noir_Count,Genre_Film-Noir_AvgRating,Genre_Western_Count,Genre_Western_AvgRating,Genre_Comedy_Count,Genre_Comedy_AvgRating,Genre_Sci-Fi_Count,Genre_Sci-Fi_AvgRating
3500,M,35,7,20650,3.7419354838709675,1.2272250968719571,62,1,5,966995934,966996915,0.011354166666666667,0.03225806451612903,0.16129032258064516,0.22580645161290322,0.1935483870967742,0.3870967741935484,Romance,Drama,War,1,18,4,4.5,0,0.0,5,3.6,0,0.0,2,3.5,15,3.6,22,3.5,4,4.25,5,4.2,13,3.4615384615384617,17,4.470588235294118,0,0.0,5,4.4,0,0.0,1,4.0,13,3.1538461538461537,27,3.7037037037037037,17,3.6470588235294117
3501,F,35,7,30309,4.208121827411167,0.8405143137466313,197,1,5,966995255,967043562,0.5591087962962963,0.015228426395939087,0.025380710659898477,0.10152284263959391,0.4517766497461929,0.40609137055837563,Film-Noir,Musical,War,0,18,39,4.17948717948718,18,4.277777777777778,9,4.333333333333333,4,3.25,3,3.3333333333333335,12,4.5,18,4.277777777777778,38,4.2631578947368425,21,4.428571428571429,4,4.0,107,4.252336448598131,4,4.25,26,4.576923076923077,3,4.666666666666667,9,4.777777777777778,3,4.333333333333333,56,4.071428571428571,9,4.222222222222222
3502,F,18,7,80503,4.393939393939394,0.6092717958449424,33,3,5,966990929,966993029,0.024305555555555556,0.0,0.0,0.06060606060606061,0.48484848484848486,0.45454545454545453,Horror,Film-Noir,Mystery,0,18,5,4.0,1,5.0,3,4.0,0,0.0,1,5.0,1,3.0,2,4.0,5,4.6,6,4.666666666666667,0,0.0,17,4.529411764705882,3,4.0,3,4.333333333333333,0,0.0,1,5.0,0,0.0,15,4.2,2,4.0
3503,M,18,4,59715,4.093877551020408,0.9264149435065654,490,1,5,966986933,1011816530,518.8610763888889,0.014285714285714285,0.0326530612244898,0.20204081632653062,0.3469387755102041,0.40408163265306124,Film-Noir,War,Western,1,15,57,4.245614035087719,34,4.088235294117647,28,3.75,5,3.8,34,3.7941176470588234,87,3.8505747126436782,126,3.8015873015873014,99,4.0,44,4.181818181818182,28,3.9285714285714284,176,4.278409090909091,16,3.75,52,4.365384615384615,16,3.8125,8,4.75,9,4.333333333333333,163,4.110429447852761,82,3.975609756097561
3504,M,18,7,02215,3.5233644859813085,1.0240836452827713,214,1,5,966981469,1027223952,697.2509606481482,0.04672897196261682,0.11214953271028037,0.2570093457943925,0.4392523364485981,0.14485981308411214,Musical,Animation,Western,1,18,35,3.3714285714285714,17,3.764705882352941,9,3.888888888888889,0,0.0,18,3.111111111111111,20,3.3,31,2.967741935483871,45,3.2666666666666666,18,3.9444444444444446,4,3.5,107,3.635514018691589,3,4.333333333333333,7,3.2857142857142856,4,4.75,5,3.6,1,4.0,76,3.526315789473684,13,2.8461538461538463
3505,F,25,15,55455,3.62,1.4197737762607026,100,1,5,966979447,990840022,276.1640625,0.15,0.06,0.18,0.24,0.37,War,Mystery,Film-Noir,0,7,17,3.0,10,4.1,3,2.0,0,0.0,1,1.0,6,2.8333333333333335,12,3.4166666666666665,19,3.9473684210526314,15,3.6666666666666665,2,3.5,41,3.658536585365854,4,2.5,6,4.333333333333333,2,1.0,18,4.055555555555555,0,0.0,38,3.710526315789474,11,3.909090909090909
3506,M,18,12,80503,4.294117647058823,0.8648841442456412,68,2,5,966978327,967568089,6.8259490740740745,0.0,0.04411764705882353,0.1323529411764706,0.3088235294117647,0.5147058823529411,Animation,Documentary,Horror,1,4,11,4.2727272727272725,1,4.0,1,2.0,1,5.0,2,5.0,11,3.6363636363636362,23,3.9565217391304346,15,4.133333333333334,10,4.4,1,4.0,29,4.413793103448276,1,5.0,8,4.5,0,0.0,1,5.0,0,0.0,27,4.333333333333333,10,4.2
3507,M,25,0,02472,3.2611050920910074,1.2704183439993852,923,1,5,966974442,982459588,179.22622685185186,0.11917659804983749,0.17118093174431204,0.2199349945828819,0.3087757313109426,0.180931744312026,Film-Noir,War,Musical,1,0,109,3.2660550458715596,44,3.409090909090909,47,3.1702127659574466,9,2.888888888888889,55,3.018181818181818,92,3.1847826086956523,215,2.8790697674418606,219,3.0547945205479454,96,3.3645833333333335,25,3.2,325,3.6553846153846155,34,3.588235294117647,60,3.716666666666667,22,3.6818181818181817,19,4.2631578947368425,16,3.625,344,3.078488372093023,85,3.176470588235294
3508,M,18,4,02151,3.6944444444444446,1.1909046847896636,36,1,5,966974206,966974881,0.0078125,0.05555555555555555,0.08333333333333333,0.3055555555555556,0.2222222222222222,0.3333333333333333,Thriller,Horror,Film-Noir,1,15,2,3.0,0,0.0,4,3.0,0,0.0,2,4.0,11,3.4545454545454546,23,3.9565217391304346,13,4.0,0,0.0,4,3.0,7,3.2857142857142856,2,3.0,5,3.8,0,0.0,1,4.0,0,0.0,3,3.6666666666666665,26,3.8076923076923075
3509,M,18,4,02115,2.977722772277228,1.286308416480636,404,1,5,966974174,1042849583,878.1876041666667,0.15841584158415842,0.2103960396039604,0.27722772277227725,0.20297029702970298,0.15099009900990099,Film-Noir,Mystery,Thriller,1,15,39,3.4358974358974357,12,3.5833333333333335,59,2.0677966101694913,0,0.0,30,2.433333333333333,76,2.986842105263158,139,3.1654676258992804,80,3.4875,35,3.4285714285714284,26,2.6153846153846154,97,3.4742268041237114,29,2.7586206896551726,24,3.25,20,2.2,4,3.75,4,2.5,145,2.696551724137931,78,3.0
3510,F,18,4,02142,3.6865671641791047,1.0329269272737984,67,1,5,966974112,967046724,0.8404166666666667,0.029850746268656716,0.08955223880597014,0.2835820895522388,0.3582089552238806,0.23880597014925373,Musical,Animation,Children's,0,15,5,3.8,2,2.5,7,4.0,0,0.0,2,4.0,21,3.6666666666666665,25,3.52,9,2.7777777777777777,2,4.0,5,3.8,9,3.5555555555555554,4,4.0,4,3.25,3,4.666666666666667,1,3.0,2,3.5,28,3.892857142857143,43,3.511627906976744
3511,M,50,0,88004,3.878640776699029,0.9212028706347667,206,1,5,966973933,966979428,0.06359953703703704,0.014563106796116505,0.07281553398058252,0.18446601941747573,0.47572815533980584,0.2524271844660194,Documentary,Mystery,Film-Noir,1,0,21,4.190476190476191,6,4.666666666666667,31,3.2580645161290325,1,5.0,5,4.2,68,3.735294117647059,85,3.7529411764705882,32,4.25,13,4.0,27,3.4074074074074074,46,4.065217391304348,12,3.8333333333333335,13,3.923076923076923,2,4.0,7,4.571428571428571,16,4.125,54,3.814814814814815,59,3.76271186440678
3512,M,18,17,02140,3.584352078239609,0.9200115265965013,409,1,5,966973863,1037915866,821.0879976851852,0.014669926650366748,0.1100244498777506,0.2982885085574572,0.43031784841075793,0.1466992665036675,Film-Noir,War,Drama,1,9,59,3.4745762711864407,11,3.5454545454545454,60,3.5833333333333335,0,0.0,21,3.0476190476190474,85,3.588235294117647,115,3.4,56,3.5,22,3.4545454545454546,30,3.7333333333333334,133,3.954887218045113,37,3.7027027027027026,26,4.230769230769231,21,3.4761904761904763,3,4.666666666666667,8,3.125,136,3.3676470588235294,85,3.611764705882353
3513,M,25,16,01890,3.4083601286173635,1.253560430836896,311,1,5,966973744,967478306,5.839837962962963,0.12861736334405144,0.0707395498392283,0.27009646302250806,0.3247588424437299,0.2057877813504823,Musical,Animation,Documentary,1,8,42,3.5,5,3.4,22,3.3636363636363638,1,4.0,15,3.066666666666667,44,3.022727272727273,116,2.7327586206896552,53,3.056603773584906,28,3.4285714285714284,9,3.0,105,3.7333333333333334,14,4.214285714285714,22,3.4545454545454546,9,4.444444444444445,0,0.0,5,3.6,138,3.601449275362319,42,2.857142857142857
3514,M,18,12,30318,3.973684210526316,0.9088261177368868,76,2,5,966971746,966972639,0.010335648148148148,0.0,0.06578947368421052,0.2236842105263158,0.3815789473684211,0.32894736842105265,Western,Fantasy,Children's,1,4,6,4.333333333333333,6,3.8333333333333335,3,4.666666666666667,2,2.5,2,4.0,6,4.166666666666667,14,4.0,17,3.764705882352941,8,4.25,1,5.0,34,4.147058823529412,6,3.8333333333333335,11,4.181818181818182,0,0.0,5,4.0,2,5.0,19,4.0,9,3.5555555555555554
3515,M,35,3,55042,3.86,1.01523744548114,100,2,5,966969503,967062348,1.0745949074074075,0.0,0.09,0.32,0.23,0.36,Animation,Children's,Western,1,14,11,3.8181818181818183,7,3.5714285714285716,6,4.333333333333333,0,0.0,10,3.4,8,3.625,15,3.933333333333333,18,4.111111111111111,10,3.7,1,3.0,46,3.847826086956522,3,4.666666666666667,17,3.588235294117647,2,4.0,4,3.75,4,4.25,29,3.793103448275862,10,3.9
3516,M,18,4,42101,3.305732484076433,1.1748563490048456,157,1,5,966965229,975706504,101.17216435185185,0.06369426751592357,0.2229299363057325,0.2229299363057325,0.3248407643312102,0.16560509554140126,War,Animation,Fantasy,1,15,9,3.5555555555555554,4,2.75,20,3.5,1,2.0,21,2.7142857142857144,48,3.5833333333333335,65,3.476923076923077,39,3.230769230769231,11,3.3636363636363638,23,3.652173913043478,30,3.1,12,3.8333333333333335,9,4.222222222222222,4,3.25,3,3.0,1,3.0,34,3.2941176470588234,85,3.4
3517,M,18,12,53713,3.8688524590163933,1.0361309122441782,122,1,5,966961886,966968173,0.07276620370370371,0.02459016393442623,0.09836065573770492,0.16393442622950818,0.4098360655737705,0.30327868852459017,Romance,Western,Children's,1,4,17,4.235294117647059,1,2.0,6,4.166666666666667,0,0.0,5,3.8,19,3.736842105263158,34,3.9705882352941178,6,3.8333333333333335,3,3.3333333333333335,11,3.727272727272727,21,3.9047619047619047,4,3.75,9,4.111111111111111,3,3.3333333333333335,1,3.0,5,4.2,80,3.8375,15,3.6666666666666665
3518,F,18,7,11215,3.7908366533864544,0.8698060542828047,502,1,5,966955927,1042748869,877.233125,0.00796812749003984,0.061752988047808766,0.27091633466135456,0.450199203187251,0.20916334661354583,Documentary,Children's,Drama,0,18,108,3.8518518518518516,12,3.5,38,4.0,10,4.7,20,3.2,34,3.823529411764706,50,3.64,41,3.707317073170732,27,3.6296296296296298,16,3.75,237,3.8734177215189876,20,3.8,16,3.6875,25,3.84,1,3.0,6,3.6666666666666665,228,3.68859649122807,42,3.5476190476190474
3519,F,25,14,11215,3.045045045045045,1.026453598780332,666,1,5,966955279,1045348693,907.3311805555555,0.06156156156156156,0.22522522522522523,0.4144144144144144,0.2042042042042042,0.0945945945945946,Documentary,Romance,Mystery,0,6,133,3.2857142857142856,14,3.2857142857142856,51,2.7058823529411766,12,3.5,24,2.625,63,2.7936507936507935,118,2.8220338983050848,68,2.985294117647059,50,3.0,22,2.590909090909091,274,3.2737226277372264,19,3.1578947368421053,23,3.0869565217391304,22,3.272727272727273,2,3.0,12,2.6666666666666665,320,2.965625,47,2.7872340425531914
3520,M,25,0,40515,3.709342560553633,0.8611700194408177,289,1,5,966944716,1044933031,902.6425347222222,0.01384083044982699,0.0657439446366782,0.2768166089965398,0.4844290657439446,0.15916955017301038,Film-Noir,Fantasy,Children's,1,0,28,3.75,5,3.8,10,4.1,4,4.0,19,3.5789473684210527,14,3.7857142857142856,35,3.6285714285714286,41,3.4878048780487805,20,3.85,6,4.166666666666667,122,3.8114754098360657,7,4.0,10,4.1,10,3.7,6,4.333333333333333,5,3.8,151,3.774834437086093,24,3.5
3521,M,25,0,53213,3.7906976744186047,0.935824857993811,387,1,5,966917196,966925954,0.10136574074074074,0.015503875968992248,0.06718346253229975,0.268733850129199,0.4082687338501292,0.24031007751937986,Film-Noir,Children's,Documentary,1,0,57,3.6491228070175437,14,4.0,22,4.181818181818182,6,4.166666666666667,40,3.425,31,3.6774193548387095,53,3.8679245283018866,53,3.849056603773585,21,3.857142857142857,8,4.0,131,3.717557251908397,18,4.111111111111111,26,3.8076923076923075,33,3.696969696969697,14,4.571428571428571,10,4.0,150,3.8733333333333335,44,3.6818181818181817
3522,M,18,0,97469,4.032258064516129,0.9403128522889598,62,2,5,966912466,966915473,0.03480324074074074,0.0,0.06451612903225806,0.22580645161290322,0.3225806451612903,0.3870967741935484,Mystery,Thriller,Romance,1,0,2,4.5,1,5.0,4,2.5,1,2.0,11,4.363636363636363,20,4.1,33,4.303030303030303,18,4.5,6,4.0,7,3.4285714285714284,15,4.066666666666666,1,2.0,4,4.5,1,3.0,0,0.0,1,4.0,15,3.6666666666666665,16,3.8125
3523,M,35,7,53404,3.8205128205128207,0.8544556553365261,39,2,5,966909372,966912158,0.03224537037037037,0.0,0.05128205128205128,0.3076923076923077,0.41025641025641024,0.23076923076923078,Fantasy,Crime,Children's,1,18,2,3.5,1,3.0,1,4.0,0,0.0,4,3.5,9,3.888888888888889,17,3.823529411764706,13,3.4615384615384617,4,4.5,1,5.0,16,3.8125,0,0.0,4,3.25,1,4.0,1,3.0,2,3.5,8,3.875,16,3.6875
3524,F,25,0,83355,3.5751633986928106,0.9979769698423614,153,1,5,966906932,975729510,102.1131712962963,0.0196078431372549,0.12418300653594772,0.30718954248366015,0.35947712418300654,0.1895424836601307,Western,War,Children's,0,0,23,3.260869565217391,6,4.0,4,4.25,0,0.0,14,3.7857142857142856,6,3.5,26,3.730769230769231,36,3.7222222222222223,8,3.875,1,3.0,58,3.5689655172413794,1,3.0,4,4.25,1,4.0,3,4.0,3,4.666666666666667,54,3.4074074074074074,9,2.888888888888889
3525,F,18,4,02142,3.477777777777778,0.9022789844570022,90,1,5,966904387,966978343,0.8559722222222222,0.011111111111111112,0.14444444444444443,0.3,0.4444444444444444,0.1,Crime,Romance,Drama,0,15,7,3.857142857142857,3,3.0,3,2.6666666666666665,0,0.0,23,3.5217391304347827,13,3.6153846153846154,21,3.4285714285714284,20,3.15,9,3.888888888888889,4,3.75,32,3.78125,3,2.6666666666666665,3,3.3333333333333335,0,0.0,0,0.0,0,0.0,25,3.68,14,3.2142857142857144
3526,M,35,2,62263-3004,2.8399168399168397,1.337581021828381,962,1,5,966903038,989743307,264.35496527777775,0.21413721413721415,0.20686070686070687,0.24116424116424118,0.20062370062370063,0.13721413721413722,Film-Noir,Crime,Western,1,12,124,3.056451612903226,40,3.0,70,2.7857142857142856,3,1.3333333333333333,63,2.619047619047619,99,2.919191919191919,240,2.9541666666666666,256,2.98046875,92,3.4782608695652173,21,2.4761904761904763,263,2.6806083650190113,42,3.0952380952380953,57,2.9649122807017543,92,3.010869565217391,10,4.2,25,3.44,408,2.9705882352941178,103,2.6893203883495147
3527,M,25,0,53213,3.5641025641025643,1.0953219136249108,39,1,5,966900441,966904109,0.0424537037037037,0.05128205128205128,0.15384615384615385,0.1282051282051282,0.5128205128205128,0.15384615384615385,Animation,Children's,Sci-Fi,1,0,6,3.1666666666666665,1,4.0,3,4.333333333333333,0,0.0,5,3.0,5,3.6,16,3.5625,12,3.5,8,3.625,1,3.0,13,4.0,3,4.333333333333333,4,4.0,1,2.0,0,0.0,0,0.0,13,3.3846153846153846,6,4.0
3528,M,35,5,41144,2.5714285714285716,1.1984546033510977,112,1,5,966900003,966901472,0.017002314814814814,0.1875,0.35714285714285715,0.25,0.10714285714285714,0.09821428571428571,Animation,Romance,Drama,1,16,1,4.0,3,2.3333333333333335,0,0.0,0,0.0,106,2.5377358490566038,5,3.2,11,2.727272727272727,21,2.4285714285714284,1,2.0,1,3.0,4,3.25,1,4.0,1,3.0,1,3.0,1,1.0,0,0.0,15,2.6,17,2.6470588235294117
3529,F,45,1,97361,3.0352422907488985,0.7692027296269337,227,1,5,966895811,966899244,0.039733796296296295,0.022026431718061675,0.18061674008810572,0.5682819383259912,0.19823788546255505,0.030837004405286344,Musical,War,Children's,0,1,37,3.054054054054054,16,3.125,12,3.1666666666666665,0,0.0,23,2.9565217391304346,58,2.913793103448276,90,3.033333333333333,62,2.9838709677419355,15,3.0,21,3.0476190476190474,65,3.0923076923076924,3,3.0,9,3.3333333333333335,18,3.5,8,2.875,3,3.0,48,3.1458333333333335,83,3.0120481927710845
3530,M,25,0,77058,3.75,0.8506963092234007,20,2,5,966894992,966895378,0.0044675925925925924,0.0,0.05,0.35,0.4,0.2,War,Romance,Adventure,1,0,4,4.25,0,0.0,0,0.0,0,0.0,3,3.3333333333333335,6,4.166666666666667,13,3.923076923076923,7,3.857142857142857,3,3.6666666666666665,0,0.0,5,3.8,0,0.0,3,4.666666666666667,0,0.0,0,0.0,0,0.0,7,3.5714285714285716,5,3.6
3531,F,25,11,55409,4.233766233766234,0.8720228131990447,77,1,5,966910172,1040506347,851.8075810185185,0.012987012987012988,0.03896103896103896,0.09090909090909091,0.4155844155844156,0.44155844155844154,Mystery,Thriller,Romance,0,3,15,4.4,2,4.5,2,4.0,0,0.0,1,3.0,9,4.0,15,3.8666666666666667,10,4.4,7,4.142857142857143,1,2.0,45,4.333333333333333,2,4.0,7,4.285714285714286,2,3.5,0,0.0,0,0.0,29,4.241379310344827,7,4.142857142857143
3532,F,35,14,10028,3.8596491228070176,1.0208203622963585,114,1,5,966890198,978231752,131.2679861111111,0.03508771929824561,0.07017543859649122,0.17543859649122806,0.43859649122807015,0.2807017543859649,Western,Film-Noir,Horror,0,6,28,3.892857142857143,7,3.7142857142857144,5,3.6,1,2.0,1,5.0,5,4.2,15,3.6666666666666665,27,3.925925925925926,11,3.909090909090909,1,4.0,57,3.9298245614035086,4,3.5,9,3.6666666666666665,1,4.0,1,5.0,1,5.0,40,3.825,4,4.0
3533,M,25,2,55344,3.5543478260869565,1.0930764170503842,92,1,5,966889029,967503683,7.114050925925926,0.05434782608695652,0.10869565217391304,0.2608695652173913,0.3804347826086957,0.1956521739130435,Western,War,Romance,1,12,19,4.0,4,4.0,1,3.0,2,3.0,2,3.5,3,3.3333333333333335,17,3.5294117647058822,26,3.5384615384615383,13,3.3076923076923075,1,1.0,42,3.761904761904762,2,2.5,6,4.166666666666667,0,0.0,2,3.5,2,4.5,27,3.111111111111111,5,3.2
3534,M,35,17,68506,4.072727272727272,0.8575275711914662,55,1,5,966886501,966889220,0.031469907407407405,0.03636363636363636,0.0,0.10909090909090909,0.5636363636363636,0.2909090909090909,Fantasy,Adventure,Romance,1,9,10,4.5,0,0.0,1,4.0,0,0.0,3,3.6666666666666665,12,4.5,43,4.1395348837209305,13,3.769230769230769,9,4.111111111111111,1,5.0,16,4.4375,1,4.0,12,4.416666666666667,0,0.0,1,1.0,3,4.0,11,3.727272727272727,17,3.764705882352941
3535,M,45,18,77630,3.9655172413793105,0.8653140891643935,29,2,5,966885144,966885667,0.006053240740740741,0.0,0.06896551724137931,0.1724137931034483,0.4827586206896552,0.27586206896551724,Horror,War,Drama,1,10,0,0.0,0,0.0,0,0.0,0,0.0,2,4.5,6,3.3333333333333335,26,4.0,6,3.6666666666666665,5,3.8,1,2.0,13,4.076923076923077,0,0.0,8,4.125,0,0.0,0,0.0,2,4.0,2,3.5,6,3.1666666666666665
3536,M,18,4,57103,3.7636363636363637,1.0470103145001122,165,1,5,966884259,966888958,0.05438657407407407,0.048484848484848485,0.06060606060606061,0.21818181818181817,0.42424242424242425,0.24848484848484848,Western,Children's,Romance,1,15,19,4.052631578947368,6,3.6666666666666665,19,4.052631578947368,0,0.0,11,2.727272727272727,22,3.5454545454545454,51,3.764705882352941,52,3.826923076923077,25,3.84,7,4.0,47,3.851063829787234,20,4.05,20,3.1,14,3.857142857142857,2,2.5,1,5.0,51,3.6470588235294117,17,3.5294117647058822
3537,M,1,10,97402,2.456140350877193,1.6043487267713126,57,1,5,966883176,966883455,0.0032291666666666666,0.45614035087719296,0.14035087719298245,0.07017543859649122,0.15789473684210525,0.17543859649122806,Crime,Action,Thriller,1,2,6,1.5,0,0.0,7,1.4285714285714286,3,1.0,3,3.0,5,2.4,13,3.4615384615384617,8,3.125,3,4.333333333333333,0,0.0,12,1.3333333333333333,5,1.2,2,2.5,0,0.0,0,0.0,0,0.0,23,2.869565217391304,9,2.7777777777777777
3538,M,35,0,40504,3.773006134969325,0.9641769566142063,163,1,5,966882891,966886243,0.038796296296296294,0.024539877300613498,0.0736196319018405,0.2331288343558282,0.44171779141104295,0.22699386503067484,Children's,Animation,Comedy,1,0,18,3.7777777777777777,24,3.5,2,5.0,0,0.0,4,3.0,6,3.0,29,3.1724137931034484,57,3.6842105263157894,25,3.68,1,4.0,91,3.901098901098901,3,4.333333333333333,5,4.0,0,0.0,4,3.75,2,3.0,43,4.046511627906977,12,3.1666666666666665
3539,F,25,4,77006,4.038033395176252,0.8496220312071185,1078,1,5,966881357,967021112,1.6175347222222223,0.0037105751391465678,0.041743970315398886,0.19480519480519481,0.4322820037105751,0.3274582560296846,Documentary,Musical,Animation,0,15,197,4.035532994923858,43,3.9767441860465116,85,4.223529411764706,13,4.538461538461538,81,3.6296296296296298,91,4.076923076923077,192,4.072916666666667,184,3.9782608695652173,86,4.093023255813954,36,4.111111111111111,387,4.03359173126615,54,4.407407407407407,38,4.368421052631579,56,4.428571428571429,13,4.230769230769231,14,3.5714285714285716,418,4.076555023923445,100,4.03
3540,M,18,17,57106,4.110576923076923,0.8353793166878786,208,1,5,966879902,973469418,76.2675462962963,0.004807692307692308,0.038461538461538464,0.15384615384615385,0.44711538461538464,0.3557692307692308,Musical,Western,Drama,1,9,22,4.090909090909091,5,4.0,11,4.0,1,4.0,13,3.5384615384615383,40,4.075,83,4.0602409638554215,48,4.041666666666667,16,4.125,16,4.0,70,4.3,5,4.2,17,4.294117647058823,1,5.0,0,0.0,3,4.333333333333333,66,3.9393939393939394,37,4.108108108108108
3541,M,25,3,02494,4.228571428571429,0.8431633114337337,35,2,5,966875850,966876424,0.006643518518518518,0.0,0.02857142857142857,0.17142857142857143,0.34285714285714286,0.45714285714285713,Romance,Western,Thriller,1,14,2,5.0,1,4.0,1,3.0,0,0.0,1,3.0,1,3.0,3,4.333333333333333,5,4.6,9,4.555555555555555,0,0.0,32,4.3125,0,0.0,5,4.0,1,3.0,1,4.0,1,5.0,4,4.5,0,0.0
3542,M,25,15,14803,3.1818181818181817,1.1806521053804944,22,1,5,966874760,966875163,0.004664351851851852,0.09090909090909091,0.18181818181818182,0.3181818181818182,0.2727272727272727,0.13636363636363635,Adventure,Action,Romance,1,7,4,3.5,0,0.0,0,0.0,0,0.0,0,0.0,3,4.666666666666667,8,3.75,7,3.142857142857143,0,0.0,0,0.0,8,3.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2.3333333333333335,2,3.0
3543,M,25,17,60659,3.605769230769231,1.0558967038215195,104,1,5,966868334,966869080,0.00863425925925926,0.028846153846153848,0.11538461538461539,0.3076923076923077,0.3173076923076923,0.23076923076923078,Mystery,Musical,Western,1,9,6,3.6666666666666665,5,4.4,4,3.25,3,3.0,8,3.375,6,4.166666666666667,6,3.8333333333333335,16,3.8125,13,3.4615384615384617,0,0.0,53,3.5660377358490565,3,3.3333333333333335,13,4.230769230769231,3,4.333333333333333,8,3.875,3,4.333333333333333,23,3.260869565217391,7,3.7142857142857144
3544,F,25,4,92507,4.344827586206897,0.9737945687202026,29,2,5,966866172,966866985,0.009409722222222222,0.0,0.06896551724137931,0.13793103448275862,0.1724137931034483,0.6206896551724138,Adventure,Children's,Documentary,0,15,4,4.25,0,0.0,2,5.0,1,5.0,8,4.0,1,5.0,5,4.8,6,4.5,1,5.0,0,0.0,13,4.230769230769231,1,5.0,4,4.0,6,4.666666666666667,0,0.0,0,0.0,7,4.857142857142857,4,3.5
3545,M,35,12,92507,3.4285714285714284,1.4764464703788551,28,1,5,966858512,966860005,0.017280092592592593,0.17857142857142858,0.10714285714285714,0.10714285714285714,0.32142857142857145,0.2857142857142857,Documentary,Crime,Film-Noir,1,4,4,2.5,6,3.6666666666666665,0,0.0,1,5.0,2,3.5,3,3.0,4,3.5,7,3.4285714285714284,3,4.333333333333333,0,0.0,12,2.9166666666666665,1,3.0,2,1.5,0,0.0,8,4.25,1,4.0,7,4.0,2,2.5
3546,M,25,20,41706,3.392682926829268,0.9508432093432906,410,1,5,966856195,968011574,13.37244212962963,0.02195121951219512,0.14146341463414633,0.3829268292682927,0.32926829268292684,0.12439024390243902,Film-Noir,Mystery,Documentary,1,13,65,3.292307692307692,16,3.875,6,3.5,12,3.6666666666666665,17,3.0,46,2.869565217391304,92,3.1739130434782608,62,3.6129032258064515,73,3.6164383561643834,7,2.857142857142857,169,3.502958579881657,2,3.5,27,3.1481481481481484,11,3.5454545454545454,20,4.05,6,3.1666666666666665,199,3.2663316582914574,37,3.0
3547,M,35,16,94108,3.5359116022099446,1.0124339849499506,362,1,5,966832959,1005941262,452.64239583333335,0.03591160220994475,0.10773480662983426,0.31215469613259667,0.3729281767955801,0.1712707182320442,Film-Noir,Documentary,Animation,1,8,77,3.4025974025974026,11,4.0,8,3.625,5,4.2,30,3.6333333333333333,35,3.5714285714285716,45,3.533333333333333,49,3.7346938775510203,9,4.0,17,3.6470588235294117,179,3.6033519553072626,2,4.0,22,3.6363636363636362,10,3.6,4,4.25,2,3.0,123,3.3577235772357725,45,3.6444444444444444
3548,M,45,7,92965,2.5384615384615383,1.3032503744336845,26,1,5,966824998,966825260,0.0030324074074074073,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.15384615384615385,0.07692307692307693,Mystery,Horror,Crime,1,18,2,1.0,1,4.0,0,0.0,0,0.0,2,3.5,2,2.5,9,2.3333333333333335,5,2.8,2,3.0,0,0.0,8,2.75,0,0.0,2,2.5,0,0.0,0,0.0,0,0.0,8,2.375,5,1.8
3549,F,35,7,60137,3.945945945945946,1.025939838661387,37,1,5,966824819,966825675,0.009907407407407408,0.05405405405405406,0.0,0.21621621621621623,0.40540540540540543,0.32432432432432434,Action,Thriller,Drama,0,18,8,4.0,0,0.0,3,3.6666666666666665,0,0.0,1,3.0,5,3.8,6,4.5,2,4.5,1,3.0,0,0.0,10,4.3,2,3.0,2,4.0,1,3.0,0,0.0,0,0.0,33,3.878787878787879,5,3.6
3550,M,25,5,55447,3.5126050420168067,0.8399994604581674,357,1,5,966821714,1043691774,889.6997685185186,0.022408963585434174,0.06162464985994398,0.3949579831932773,0.42296918767507,0.09803921568627451,Documentary,Film-Noir,War,1,16,24,3.2916666666666665,11,3.8181818181818183,15,3.533333333333333,5,4.6,35,3.342857142857143,46,3.1956521739130435,96,3.3645833333333335,56,3.4107142857142856,33,3.757575757575758,6,3.0,102,3.6372549019607843,17,3.7058823529411766,19,3.8421052631578947,12,3.5,8,4.0,10,3.8,154,3.4675324675324677,59,3.559322033898305
3551,F,56,0,98374,3.9310344827586206,0.9123583476962694,87,1,5,966821432,966824143,0.031377314814814816,0.022988505747126436,0.022988505747126436,0.2413793103448276,0.42528735632183906,0.28735632183908044,Fantasy,Children's,Mystery,0,0,17,4.117647058823529,7,4.142857142857143,3,4.333333333333333,0,0.0,2,3.5,4,2.75,14,3.357142857142857,38,3.9210526315789473,6,3.5,1,5.0,61,4.0,1,1.0,5,3.6,0,0.0,2,2.0,0,0.0,10,3.8,6,3.8333333333333335
